height,img_name,object_type,width,xmax,xmin,ymax,ymin,Gun,Knife,Pliers,Scissors,Wrench,area
585,P06064.jpg,Pliers,548,198.45,100.966,360.626,237.932,0,0,1,0,0,11960.701895999999
585,P06064.jpg,Pliers,548,271.563,162.241,370.794,246.74400000000003,0,0,1,0,0,13561.394099999992
407,P06068.jpg,Pliers,475,321.696,254.098,188.173,73.1,0,0,1,0,0,7778.704654000002
552,P06076.jpg,Pliers,572,509.494,398.292,483.56,395.93,0,0,1,0,0,9744.631260000004
552,P06076.jpg,Pliers,572,464.432,420.823,482.28,385.057,0,0,1,0,0,4239.797807000002
568,P06082.jpg,Scissors,538,468.956,395.809,395.56,278.406,0,0,0,1,0,8569.463638
595,P06085.jpg,Pliers,517,390.87,342.2580000000001,543.98,386.095,0,0,1,0,0,7675.105619999986
595,P06085.jpg,Pliers,517,315.981,250.945,477.793,346.796,0,0,1,0,0,8519.520892
595,P06085.jpg,Pliers,517,356.71,274.595,557.08,422.636,0,0,1,0,0,11039.869059999995
548,P06089.jpg,Pliers,486,274.186,223.548,431.161,302.257,0,0,1,0,0,6527.440751999997
548,P06089.jpg,Pliers,486,324.823,242.691,509.9,343.532,0,0,1,0,0,13664.136575999995
548,P06089.jpg,Pliers,486,360.023,310.003,499.74,340.357,0,0,1,0,0,7972.337660000006
579,P06090.jpg,Wrench,597,574.243,313.2920000000001,496.477,419.322,0,0,0,0,1,20133.67440499999
580,P06097.jpg,Knife,623,467.052,383.141,118.285,65.191,0,1,0,0,0,4455.170633999999
528,P06116.jpg,Pliers,653,375.869,187.52,431.944,291.226,0,0,1,0,0,26504.094582000005
528,P06116.jpg,Pliers,653,224.028,90.441,323.041,209.242,0,0,1,0,0,15202.067013
463,P06121.jpg,Scissors,421,222.536,116.083,365.357,281.126,0,0,0,1,0,8966.642643000007
403,P06128.jpg,Scissors,430,384.651,310.343,275.04900000000004,204.535,0,0,0,1,0,5239.754312000003
550,P06134.jpg,Pliers,363,193.723,38.283,354.345,244.09,0,0,1,0,0,17138.037200000002
661,P06140.jpg,Pliers,603,234.457,56.699,213.695,159.314,0,0,1,0,0,9666.657797999998
845,P06141.jpg,Pliers,603,230.626,56.699,400.469,343.6790000000001,0,0,1,0,0,9877.314329999985
588,P06144.jpg,Pliers,731,355.747,177.40900000000005,504.876,386.322,0,0,1,0,0,21142.68325199999
588,P06144.jpg,Pliers,731,553.591,449.56,386.322,283.439,0,0,1,0,0,10703.021372999998
588,P06144.jpg,Pliers,731,332.526,211.776,461.27,380.871,0,0,1,0,0,9708.17925
588,P06144.jpg,Pliers,731,326.953,205.274,382.915,326.3640000000001,0,0,1,0,0,6881.06912899999
767,P06148.jpg,Pliers,730,554.689,453.583,567.029,452.379,0,0,1,0,0,11591.80289999999
767,P06148.jpg,Pliers,730,330.216,214.269,641.685,556.364,0,0,1,0,0,9892.71398699999
767,P06148.jpg,Pliers,730,353.405,185.515,688.789,554.586,0,0,1,0,0,22531.341669999994
767,P06148.jpg,Pliers,730,324.651,207.776,567.029,503.927,0,0,1,0,0,7375.046249999997
767,P06149.jpg,Pliers,734,323.632,207.982,561.696,507.482,0,0,1,0,0,6269.8491
767,P06149.jpg,Pliers,734,330.16,213.578,647.0169999999998,555.475,0,0,1,0,0,10672.149443999979
767,P06149.jpg,Pliers,734,354.409,183.733,687.012,555.475,0,0,1,0,0,22450.209011999985
767,P06149.jpg,Pliers,734,550.2669999999998,451.405,567.918,453.268,0,0,1,0,0,11334.528299999987
640,P06156.jpg,Pliers,612,363.156,301.723,364.867,226.188,0,0,1,0,0,8519.467007000001
479,P06167.jpg,Pliers,838,731.52,633.558,367.992,276.41,0,0,1,0,0,8971.555883999998
632,P06190.jpg,Pliers,632,151.776,108.412,520.686,369.826,0,0,1,0,0,6541.893040000001
548,P06192.jpg,Pliers,632,149.36700000000005,108.412,521.33,368.932,0,0,1,0,0,6241.460090000007
577,P06195.jpg,Pliers,632,147.761,110.821,550.256,397.816,0,0,1,0,0,5631.133599999999
672,P06197.jpg,Wrench,451,114.612,21.776,539.625,325.488,0,0,0,0,1,19879.622532
469,P06218.jpg,Scissors,354,201.515,162.381,328.246,263.031,0,0,0,1,0,2552.1238099999982
773,P06225.jpg,Wrench,1326,530.737,279.69,647.6,412.028,0,0,0,0,1,59139.64388399999
487,P06228.jpg,Pliers,652,198.003,117.642,176.62900000000005,55.302,0,0,1,0,0,9749.959047000004
383,P06235.jpg,Scissors,524,386.175,329.581,165.53799999999995,104.737,0,0,0,1,0,3440.9717939999973
546,P06236.jpg,Scissors,523,357.527,311.673,346.707,282.1740000000001,0,0,0,1,0,2959.0961819999943
257,P06246.jpg,Scissors,302,163.471,87.492,218.584,172.425,0,0,0,1,0,3507.114660999999
255,P06247.jpg,Scissors,301,162.548,87.96700000000001,217.474,173.743,0,0,0,1,0,3261.501710999999
647,P06265.jpg,Pliers,611,148.286,107.139,428.834,312.629,0,0,1,0,0,4781.487135
646,P06267.jpg,Pliers,611,147.51,105.586,427.423,311.397,0,0,1,0,0,4864.274023999999
247,P06268.jpg,Scissors,209,106.757,32.133,208.362,87.294,0,0,0,1,0,9034.578431999998
247,P06268.jpg,Scissors,209,97.728,38.241,153.409,49.514,0,0,0,1,0,6180.401864999998
247,P06268.jpg,Scissors,209,165.447,113.928,201.206,93.877,0,0,0,1,0,5529.4827510000005
247,P06268.jpg,Scissors,209,128.268,74.358,191.189,71.553,0,0,0,1,0,6449.576759999999
247,P06268.jpg,Scissors,209,124.55,70.109,149.975,53.808,0,0,0,1,0,5235.427647
246,P06269.jpg,Scissors,208,105.454,28.544,208.373,87.226,0,0,0,1,0,9317.41577
246,P06269.jpg,Scissors,208,92.503,38.058,143.951,48.744,0,0,0,1,0,5183.545115
246,P06269.jpg,Scissors,208,164.391,114.44,202.102,105.184,0,0,0,1,0,4841.151018
246,P06269.jpg,Scissors,208,128.71200000000002,74.531,189.845,93.212,0,0,0,1,0,5235.672573000001
246,P06269.jpg,Scissors,208,125.54,69.245,153.07299999999995,52.45,0,0,0,1,0,5664.571784999997
991,P06308.jpg,Pliers,539,469.142,362.986,754.446,698.178,0,0,1,0,0,5973.185808000004
508,P06310.jpg,Pliers,338,149.888,34.788000000000004,355.541,236.046,0,0,1,0,0,13753.8745
411,P06313.jpg,Pliers,347,161.816,42.328,254.791,144.779,0,0,1,0,0,13145.113856
303,P06323.jpg,Scissors,487,240.097,152.226,106.032,44.59,0,0,0,1,0,5398.969982
564,P06360.jpg,Pliers,763,516.746,479.905,260.76,145.085,0,0,1,0,0,4261.582675000001
564,P06360.jpg,Pliers,763,566.191,488.63,331.342,218.28,0,0,1,0,0,8769.201782000002
564,P06360.jpg,Pliers,763,607.879,494.447,313.696,166.65099999999995,0,0,1,0,0,16679.60844000001
596,P06369.jpg,Pliers,605,568.1,498.145,431.634,273.483,0,0,1,0,0,11063.453205000007
596,P06369.jpg,Pliers,605,486.614,352.853,493.789,426.8,0,0,1,0,0,8960.515628999994
460,P06370.jpg,Wrench,257,104.498,32.003,438.146,227.601,0,0,0,0,1,15263.459775000003
661,P06375.jpg,Scissors,762,504.45,421.182,310.969,245.098,0,0,0,1,0,5484.946427999997
661,P06377.jpg,Scissors,761,501.854,419.662,310.969,247.396,0,0,0,1,0,5225.192016000001
991,P06381.jpg,Knife,253,104.479,39.541,755.5939999999998,527.0790000000002,0,1,0,0,0,14839.307069999977
663,P06384.jpg,Knife,254,106.828,39.052,410.246,213.574,0,1,0,0,0,13329.641472
531,P06388.jpg,Pliers,537,212.889,129.644,354.41,250.425,0,0,1,0,0,8656.231325000002
859,P06390.jpg,Pliers,537,210.842,128.96200000000002,708.7,572.335,0,0,1,0,0,11165.5662
465,P06394.jpg,Scissors,303,190.578,103.567,369.629,277.491,0,0,0,1,0,8017.019518000004
989,P06399.jpg,Pliers,367,338.5540000000001,300.315,615.403,485.905,0,0,1,0,0,4951.874022000014
991,P06400.jpg,Pliers,494,395.451,305.062,795.7860000000002,624.686,0,0,1,0,0,15465.557900000014
991,P06400.jpg,Pliers,494,396.706,333.309,741.815,570.715,0,0,1,0,0,10847.2267
991,P06400.jpg,Pliers,494,431.23,379.131,737.221,607.461,0,0,1,0,0,6760.366240000006
991,P06402.jpg,Pliers,495,394.994,308.196,794.637,633.873,0,0,1,0,0,13953.993671999991
991,P06402.jpg,Pliers,495,398.139,331.468,748.705,566.122,0,0,1,0,0,12172.991193000003
991,P06402.jpg,Pliers,495,434.619,368.577,747.556,599.423,0,0,1,0,0,9782.999586000007
461,P06405.jpg,Scissors,367,246.687,203.319,399.035,324.249,0,0,0,1,0,3243.3192480000016
597,P06409.jpg,Knife,417,172.205,79.479,492.542,366.64,0,1,0,0,0,11674.388852
360,P06414.jpg,Scissors,463,244.737,200.614,237.358,177.28900000000004,0,0,0,1,0,2650.4244869999975
340,P06417.jpg,Scissors,336,183.156,91.792,297.845,256.47700000000003,0,0,0,1,0,3779.545952
276,P06419.jpg,Scissors,333,184.06,92.241,233.784,193.168,0,0,0,1,0,3729.320503999999
361,P06422.jpg,Pliers,323,165.399,120.253,231.324,114.198,0,0,1,0,0,5287.770396000001
760,P06424.jpg,Scissors,610,513.888,431.728,567.138,509.015,0,0,0,1,0,4775.385680000006
614,P06425.jpg,Scissors,614,178.66099999999997,43.69,458.899,280.32,0,0,0,1,0,24102.986208999995
566,P06426.jpg,Scissors,618,182.966,45.545,409.907,232.171,0,0,0,1,0,24424.658856
880,P06427.jpg,Scissors,618,175.113,54.183,736.222,540.44,0,0,0,1,0,23675.91725999999
880,P06428.jpg,Scissors,617,176.398,54.095,734.183,541.46,0,0,0,1,0,23570.601068999993
421,P06445.jpg,Scissors,374,139.715,71.759,238.063,158.058,0,0,0,1,0,5436.81978
607,P06451.jpg,Pliers,607,535.271,401.067,455.778,333.3930000000001,0,0,1,0,0,16424.556539999987
505,P06453.jpg,Pliers,605,538.119,399.746,405.521,287.317,0,0,1,0,0,16356.242092000006
444,P06456.jpg,Scissors,521,350.8640000000001,270.761,253.641,205.794,0,0,0,1,0,3832.6882410000017
433,P06457.jpg,Pliers,357,180.541,88.456,339.175,274.451,0,0,1,0,0,5960.109539999999
549,P06464.jpg,Pliers,635,442.16,322.745,318.076,176.851,0,0,1,0,0,16864.383375000005
475,P06467.jpg,Scissors,360,220.483,143.634,339.05,260.342,0,0,0,1,0,6048.631092000003
663,P06469.jpg,Pliers,666,322.422,256.414,398.722,290.399,0,0,1,0,0,7150.184584000002
663,P06469.jpg,Pliers,666,350.348,290.264,457.109,324.97,0,0,1,0,0,7939.439675999997
630,P06473.jpg,Pliers,468,331.82199999999995,265.22,497.86800000000005,351.136,0,0,1,0,0,9772.64466399999
437,P06478.jpg,Pliers,202,171.199,40.811,95.198,11.647,0,0,1,0,0,10894.047787999998
663,P06482.jpg,Pliers,476,233.46400000000003,94.958,442.512,343.408,0,0,1,0,0,13726.498624000002
663,P06482.jpg,Pliers,476,209.875,73.789,397.185,293.472,0,0,1,0,0,14113.887318000005
300,P06496.jpg,Scissors,343,262.807,218.788,140.78799999999995,77.868,0,0,0,1,0,2769.6754799999985
501,P06500.jpg,Pliers,480,444.625,383.024,435.98,344.256,0,0,1,0,0,5650.290124000003
501,P06500.jpg,Pliers,480,393.393,260.432,187.512,143.972,0,0,1,0,0,5789.121939999997
453,P06502.jpg,Pliers,481,394.823,259.752,141.202,95.534,0,0,1,0,0,6168.422427999997
453,P06502.jpg,Pliers,481,447.996,382.6,386.861,296.576,0,0,1,0,0,5904.277859999994
282,P06503.jpg,Pliers,206,139.776,100.252,180.702,77.444,0,0,1,0,0,4081.169192000001
686,P06506.jpg,Pliers,1297,571.867,332.902,522.25,352.141,0,0,1,0,0,40650.09718499999
686,P06506.jpg,Pliers,1297,400.471,316.422,458.658,344.19199999999995,0,0,1,0,0,9620.752834000003
482,P06509.jpg,Wrench,449,413.057,308.652,400.457,237.928,0,0,0,0,1,16968.840245000003
633,P06513.jpg,Wrench,789,740.878,598.5169999999998,394.616,287.527,0,0,0,0,1,15245.297129000022
633,P06513.jpg,Wrench,789,751.9060000000002,604.5319999999998,409.286,302.197,0,0,0,0,1,15782.134286000039
466,P06518.jpg,Scissors,406,263.616,155.281,329.926,185.212,0,0,0,1,0,15677.591189999997
466,P06518.jpg,Scissors,406,231.632,164.051,266.209,178.192,0,0,0,1,0,5948.276877000001
570,P06523.jpg,Pliers,425,254.352,178.748,365.91,267.497,0,0,1,0,0,7440.416452000002
401,P06524.jpg,Scissors,526,310.788,232.59,237.905,203.056,0,0,0,1,0,2725.1221019999994
401,P06524.jpg,Scissors,526,471.86300000000006,399.68,193.762,118.488,0,0,0,1,0,5433.503142000004
400,P06525.jpg,Scissors,522,311.741,230.158,238.702,202.086,0,0,0,1,0,2987.2431279999987
400,P06525.jpg,Scissors,522,469.601,400.62,193.743,120.51,0,0,0,1,0,5051.685572999999
402,P06528.jpg,Scissors,524,310.272,233.037,238.96400000000003,204.028,0,0,0,1,0,2698.281960000002
402,P06528.jpg,Scissors,524,470.734,402.155,193.314,121.578,0,0,0,1,0,4919.583144
401,P06529.jpg,Scissors,524,310.938,231.705,239.299,203.056,0,0,0,1,0,2871.6416189999986
401,P06529.jpg,Scissors,524,469.403,402.821,194.227,119.882,0,0,0,1,0,4950.03879
405,P06530.jpg,Scissors,523,312.338,231.263,242.155,206.02,0,0,0,1,0,2929.645125
405,P06530.jpg,Scissors,523,469.836,400.723,197.103,124.363,0,0,0,1,0,5027.27962
611,P06551.jpg,Pliers,990,929.619,854.1419999999998,393.645,230.806,0,0,1,0,0,12290.59920300003
611,P06551.jpg,Pliers,990,923.329,856.658,362.494,235.762,0,0,1,0,0,8449.349171999993
597,P06552.jpg,Scissors,1236,741.2860000000002,628.2080000000002,247.655,201.998,0,0,0,1,0,5162.802246
555,P06561.jpg,Wrench,541,444.761,341.648,295.185,237.949,0,0,0,0,1,5901.775667999999
414,P06563.jpg,Wrench,542,449.027,337.459,154.95,96.904,0,0,0,0,1,6476.076127999998
444,P06575.jpg,Wrench,762,721.334,499.609,260.329,204.765,0,0,0,0,1,12319.927900000002
444,P06575.jpg,Pliers,762,701.97,529.624,314.35,266.503,0,0,1,0,0,8246.239062000006
544,P06576.jpg,Scissors,567,292.506,208.212,385.78,306.985,0,0,0,1,0,6641.945729999995
627,P06578.jpg,Scissors,567,288.183,213.976,382.884,306.598,0,0,0,1,0,5660.955201999999
707,P06583.jpg,Scissors,349,243.457,168.957,486.626,443.206,0,0,0,1,0,3234.789999999997
327,P06585.jpg,Pliers,259,162.903,45.416,177.709,43.575,0,0,1,0,0,15759.001258
420,P06589.jpg,Pliers,262,166.455,45.942,295.411,124.589,0,0,1,0,0,20586.271686
376,P06591.jpg,Pliers,424,308.706,181.022,149.006,86.70200000000001,0,0,1,0,0,7955.223936
376,P06591.jpg,Pliers,424,337.26,206.882,177.761,137.678,0,0,1,0,0,5225.941373999999
376,P06591.jpg,Pliers,424,328.102,222.506,159.898,110.665,0,0,1,0,0,5198.807867999998
376,P06593.jpg,Pliers,423,308.516,178.445,149.877,85.395,0,0,1,0,0,8387.238222000004
376,P06593.jpg,Pliers,423,335.92800000000005,204.24400000000003,183.425,137.678,0,0,1,0,0,6024.147948000003
376,P06593.jpg,Pliers,423,328.94,224.131,160.334,111.101,0,0,1,0,0,5160.061497000001
622,P06600.jpg,Pliers,706,630.645,471.86300000000006,318.568,234.241,0,0,1,0,0,13389.60971399999
622,P06601.jpg,Pliers,704,629.753,466.05300000000005,320.73,233.52,0,0,1,0,0,14276.277
262,P06607.jpg,Wrench,278,260.338,214.77,234.98,81.363,0,0,0,0,1,7000.019456000002
577,P06629.jpg,Pliers,492,401.977,348.213,322.264,206.597,0,0,1,0,0,6218.720587999995
577,P06629.jpg,Wrench,492,433.86,373.845,373.078,179.85299999999995,0,0,0,0,1,11596.398374999999
394,P06633.jpg,Pliers,253,162.023,70.081,336.932,197.685,0,0,1,0,0,12802.647674
394,P06633.jpg,Wrench,253,210.24400000000003,124.732,318.67,193.576,0,0,0,0,1,10697.038128000006
533,P06636.jpg,Pliers,459,383.764,215.211,386.626,293.366,0,0,1,0,0,15719.252779999999
641,P06637.jpg,Pliers,460,385.769,218.018,496.162,398.861,0,0,1,0,0,16322.340051
457,P06640.jpg,Pliers,377,185.865,110.178,368.036,261.067,0,0,1,0,0,8096.162703000001
457,P06641.jpg,Pliers,418,218.295,142.343,366.447,264.244,0,0,1,0,0,7762.5222559999975
415,P06643.jpg,Pliers,473,417.105,320.943,375.568,287.567,0,0,1,0,0,8462.352162000001
1035,P06654.jpg,Pliers,1500,1498.094,1332.274,537.289,431.75,0,0,1,0,0,17500.476980000014
559,P06658.jpg,Wrench,1226,157.339,112.163,440.463,281.119,0,0,0,0,1,7198.524544
470,P06664.jpg,Pliers,529,428.846,262.82,256.512,214.577,0,0,1,0,0,6962.3003100000005
607,P06679.jpg,Pliers,805,211.734,187.186,467.735,324.952,0,0,1,0,0,3505.0370840000005
372,P06689.jpg,Pliers,392,376.559,270.963,179.31900000000005,39.657,0,0,1,0,0,14747.748552000005
535,P06696.jpg,Pliers,667,625.471,461.052,492.225,409.774,0,0,1,0,0,13556.510969000003
535,P06696.jpg,Pliers,667,611.064,464.442,456.269,385.597,0,0,1,0,0,10362.069984000002
535,P06697.jpg,Pliers,669,615.446,464.985,461.848,383.117,0,0,1,0,0,11845.944991
535,P06697.jpg,Pliers,669,623.947,450.534,494.705,407.914,0,0,1,0,0,15050.687683
997,P06698.jpg,Pliers,667,603.436,466.985,925.373,842.194,0,0,1,0,0,11349.857729000014
997,P06698.jpg,Pliers,667,615.3009999999998,457.662,964.652,861.8330000000002,0,0,1,0,0,16208.284340999959
621,P06699.jpg,Pliers,667,607.673,465.29,544.724,472.046,0,0,1,0,0,10348.111674000007
621,P06699.jpg,Pliers,667,624.624,463.595,578.545,494.353,0,0,1,0,0,13557.353567999991
553,P06701.jpg,Pliers,743,616.492,432.394,404.337,322.316,0,0,1,0,0,15099.902058
553,P06701.jpg,Pliers,743,623.1,447.499,415.871,354.997,0,0,1,0,0,10689.535273999994
544,P06702.jpg,Pliers,740,616.823,445.693,402.169,322.1140000000001,0,0,1,0,0,13699.812149999982
544,P06702.jpg,Pliers,740,622.465,440.051,413.516,350.48,0,0,1,0,0,11498.648904000003
732,P06704.jpg,Pliers,888,433.281,274.186,550.484,384.236,0,0,1,0,0,26449.225560000014
732,P06704.jpg,Pliers,888,441.179,328.346,586.109,451.244,0,0,1,0,0,15217.222544999997
577,P06706.jpg,Pliers,795,701.055,467.706,340.985,166.481,0,0,1,0,0,40720.33389599999
577,P06706.jpg,Pliers,795,576.804,360.629,417.205,266.10200000000003,0,0,1,0,0,32664.691024999982
577,P06706.jpg,Pliers,795,550.54,396.995,412.525,314.91,0,0,1,0,0,14988.295174999988
704,P06708.jpg,Wrench,486,325.441,193.288,229.228,115.838,0,0,0,0,1,14984.828669999997
704,P06708.jpg,Wrench,486,327.2940000000001,230.958,225.149,134.6,0,0,0,0,1,8723.12846400001
704,P06708.jpg,Wrench,486,178.468,102.511,278.99,152.547,0,0,0,0,1,9604.230951
511,P06711.jpg,Pliers,1001,950.123,845.826,409.155,261.125,0,0,1,0,0,15439.084910000001
511,P06711.jpg,Pliers,1001,812.7560000000002,698.283,436.393,333.3640000000001,0,0,1,0,0,11794.038717000005
685,P06720.jpg,Pliers,1303,1046.374,892.398,573.876,526.251,0,0,1,0,0,7333.107
685,P06720.jpg,Pliers,1303,1231.807,1008.294,592.9259999999998,494.502,0,0,1,0,0,21999.04351199996
606,P06723.jpg,Wrench,479,103.469,46.865,547.015,426.939,0,0,0,0,1,6796.781903999997
950,P06725.jpg,Pliers,1500,1242.694,1101.652,811.298,728.737,0,0,1,0,0,11644.568561999999
646,P06729.jpg,Pliers,489,420.652,343.605,432.663,315.889,0,0,1,0,0,8997.086377999996
900,P06731.jpg,Wrench,1500,99.111,20.966,539.1659999999998,323.291,0,0,0,0,1,16869.55187499999
456,P06738.jpg,Wrench,348,279.903,191.909,335.527,180.709,0,0,0,0,1,13623.055092000002
456,P06738.jpg,Pliers,348,296.706,156.091,345.56699999999995,249.928,0,0,1,0,0,13448.277984999995
456,P06738.jpg,Pliers,348,279.461,188.813,308.051,193.919,0,0,1,0,0,10345.837536000001
543,P06745.jpg,Pliers,357,292.586,153.32399999999996,346.06,247.276,0,0,1,0,0,13756.857408000005
543,P06745.jpg,Pliers,357,283.06,185.531,334.105,189.389,0,0,1,0,0,14114.006764
543,P06745.jpg,Wrench,357,279.884,183.717,335.3640000000001,174.28900000000004,0,0,0,0,1,15490.099525000005
541,P06750.jpg,Pliers,507,405.213,275.726,295.262,176.15400000000002,0,0,1,0,0,15422.937596
540,P06754.jpg,Wrench,429,403.38,234.942,426.744,315.365,0,0,0,0,1,18760.456002000003
493,P06765.jpg,Scissors,746,272.048,153.56,194.801,94.83,0,0,0,1,0,11845.363847999999
399,P06772.jpg,Pliers,322,241.398,113.743,277.404,201.118,0,0,1,0,0,9738.28933
399,P06772.jpg,Pliers,322,227.896,119.471,325.95,262.147,0,0,1,0,0,6917.840274999999
342,P06783.jpg,Pliers,527,120.534,18.75,158.517,92.732,0,0,1,0,0,6695.86044
567,P06788.jpg,Wrench,708,212.31,110.653,448.081,260.833,0,0,0,0,1,19035.069936
442,P06796.jpg,Pliers,596,327.156,266.572,326.762,247.889,0,0,1,0,0,4778.4418319999995
346,P06803.jpg,Pliers,467,376.804,256.939,250.178,139.122,0,0,1,0,0,13311.727439999993
258,P06807.jpg,Pliers,320,285.438,152.884,240.063,141.70600000000005,0,0,1,0,0,13037.613777999992
258,P06807.jpg,Pliers,320,295.197,140.686,218.837,182.962,0,0,1,0,0,5543.082125
566,P06820.jpg,Pliers,577,381.245,334.3230000000001,359.407,252.503,0,0,1,0,0,5016.14948799999
566,P06820.jpg,Pliers,577,504.417,436.966,238.73,151.502,0,0,1,0,0,5883.615827999995
566,P06820.jpg,Pliers,577,500.751,462.626,147.567,93.131,0,0,1,0,0,2075.3725000000004
566,P06820.jpg,Pliers,577,470.691,417.903,172.489,89.852,0,0,1,0,0,4362.241955999996
678,P06823.jpg,Wrench,1389,432.408,292.978,565.655,444.667,0,0,0,0,1,16869.35684
614,P06825.jpg,Scissors,464,221.682,89.616,418.345,367.831,0,0,0,1,0,6671.181924
614,P06825.jpg,Scissors,464,214.607,80.773,446.093,392.732,0,0,0,1,0,7141.516073999999
532,P06826.jpg,Scissors,463,221.793,93.541,336.584,282.952,0,0,0,1,0,6878.411264000001
532,P06826.jpg,Scissors,463,214.733,81.775,363.092,310.076,0,0,0,1,0,7048.901327999995
699,P06835.jpg,Pliers,934,858.046,690.709,294.827,269.718,0,0,1,0,0,4201.664733
441,P06838.jpg,Scissors,270,116.645,34.651,152.791,121.109,0,0,0,1,0,2597.733908
431,P06853.jpg,Pliers,532,484.005,320.4170000000001,299.153,179.791,0,0,1,0,0,19526.190855999994
431,P06871.jpg,Pliers,380,287.776,165.616,180.79,116.365,0,0,1,0,0,7870.157999999999
608,P06874.jpg,Scissors,752,515.985,460.564,312.1020000000001,226.855,0,0,0,1,0,4724.473987000005
310,P06880.jpg,Scissors,207,70.227,33.404,179.965,122.491,0,0,0,1,0,2116.365102
1026,P06888.jpg,Wrench,1500,821.4739999999998,743.329,831.0239999999999,632.482,0,0,0,0,1,15515.064589999967
448,P06891.jpg,Pliers,727,681.7360000000001,522.849,417.372,352.482,0,0,1,0,0,10310.177430000002
566,P06894.jpg,Pliers,515,312.795,205.476,428.271,327.926,0,0,1,0,0,10768.925055000005
566,P06894.jpg,Pliers,515,388.05,288.583,312.841,218.399,0,0,1,0,0,9393.862414
566,P06894.jpg,Pliers,515,429.276,294.473,328.582,195.444,0,0,1,0,0,17947.401814
714,P06905.jpg,Pliers,1116,364.437,192.854,496.408,392.162,0,0,1,0,0,17886.841418000007
714,P06905.jpg,Pliers,1116,307.715,138.968,579.97,470.76,0,0,1,0,0,18428.859870000004
224,P06919.jpg,Scissors,338,255.111,152.895,144.575,88.76899999999998,0,0,0,1,0,5704.266096
464,P06923.jpg,Scissors,321,224.741,148.06,388.728,324.746,0,0,0,1,0,4906.203742000002
458,P06925.jpg,Scissors,321,224.333,148.06,382.64,317.893,0,0,0,1,0,4938.447931000001
642,P06933.jpg,Pliers,499,252.987,102.717,523.717,328.811,0,0,1,0,0,29288.524619999997
1035,P06954.jpg,Wrench,1500,1500.0,1402.795,562.474,530.0930000000002,0,0,0,0,1,3147.595104999984
1035,P06954.jpg,Wrench,1500,1500.0,1387.5479999999998,570.869,509.705,0,0,0,0,1,6878.014128000019
550,P06958.jpg,Pliers,498,393.591,222.107,290.6140000000001,212.225,0,0,1,0,0,13442.459276000018
738,P06959.jpg,Wrench,1028,658.3380000000002,572.127,192.41,135.97,0,0,0,0,1,4865.748840000013
738,P06959.jpg,Pliers,1028,538.165,476.773,258.257,170.176,0,0,1,0,0,5407.468751999996
738,P06959.jpg,Pliers,1028,599.558,509.42800000000005,423.302,293.319,0,0,1,0,0,11715.367789999993
